A1_AC1359	A1_AC1578	A1_AC915	A1_ACH_B6	A1_ACH_C1	A1_ACH_D1	A1_APR_Cf29	A1_APR_Cf8	A1_APY_45	A1_APY_65	A1_NNG_004	A1_NNG_012	A1_NNG_028	
APCL96	3	1	243	245	254	254	225	225	159	179	96	113	318	334	211	215	241	241	214	214	252	252	252	252	112	112	290	296	
APCL95	3	1	245	245	254	254	225	225	167	175	92	105	310	322	211	213	241	241	225	225	252	258	252	252	112	112	290	298	
APCL101	3	1	243	243	254	258	225	225	163	171	92	96	-9	-9	213	231	243	243	216	229	256	258	252	252	112	116	290	296	
APCL104	3	1	243	249	252	254	225	225	179	183	96	96	326	342	213	217	241	241	214	225	252	258	252	252	112	116	290	296	
APCL102	3	1	243	243	254	254	225	227	183	187	94	96	310	322	211	211	241	249	214	225	252	258	252	252	112	116	290	309	
APCL100	3	1	243	243	254	254	225	225	175	187	96	96	326	330	207	231	241	243	214	214	256	258	252	252	116	116	290	311	
APCL108	3	1	245	245	252	254	225	225	167	191	96	105	322	326	213	231	241	249	225	229	252	252	252	252	116	116	290	298	
APCL105	3	1	243	243	254	254	225	225	163	175	92	96	322	326	211	231	241	243	214	225	252	256	252	252	112	116	296	298	
APCL103	3	1	243	245	254	254	225	225	175	179	92	96	326	326	211	211	241	249	214	246	258	264	252	252	116	116	290	290	
APCL106	3	1	249	253	252	254	225	225	155	175	92	96	314	346	211	211	241	243	214	225	258	258	252	254	112	116	290	296	
APCL107	3	1	243	245	254	258	225	225	167	175	96	101	330	342	221	231	241	241	214	225	-9	-9	252	252	112	116	296	296	
APCL111	3	1	243	247	254	258	225	225	163	163	101	113	326	342	217	219	241	249	214	222	250	264	252	252	116	116	290	290	
APCL126	4	1	243	245	254	254	225	227	171	175	94	101	310	322	217	249	241	241	214	214	252	258	252	254	112	116	296	296	
APCL135	4	1	243	245	254	254	225	225	175	175	92	96	322	326	211	219	241	243	214	216	-9	-9	252	252	112	112	290	290	
APCL131	4	1	243	249	252	254	225	225	171	171	96	113	330	342	213	219	241	249	214	229	256	264	252	254	112	112	290	290	
APCL130	4	1	243	245	252	254	225	225	163	167	96	113	306	334	211	249	241	243	218	225	252	258	252	252	116	116	288	296	
APCL132	4	1	243	243	254	254	225	225	171	175	96	105	314	346	231	249	241	241	214	227	250	252	252	252	112	116	290	290	
APCL141	4	1	245	249	254	254	225	225	171	179	96	96	334	334	217	231	241	243	216	225	252	258	252	252	116	116	290	292	
APCL129	4	1	243	245	254	254	225	225	171	191	96	101	318	326	209	251	249	249	225	225	250	258	252	252	116	116	290	296	
APCL128	4	1	245	253	254	254	225	225	163	167	105	105	334	334	211	231	241	243	214	214	252	256	252	252	116	118	290	294	
APCL140	4	1	243	243	256	260	225	225	179	183	92	96	302	306	213	217	241	241	214	214	252	260	252	252	112	116	294	296	
APCL134	4	1	245	249	254	254	225	225	171	195	92	96	342	342	209	211	241	241	214	225	252	258	252	254	112	112	294	296	
APCL125	4	1	243	243	254	254	225	225	175	199	101	105	334	334	211	249	241	249	214	225	258	258	252	252	112	116	296	298	
APCL127	4	1	243	243	254	258	225	225	167	175	96	96	318	334	211	231	241	241	214	229	252	256	252	256	116	116	290	294	
APCL124	4	1	243	247	254	258	225	225	171	171	105	113	318	334	211	211	241	243	225	229	-9	-9	252	252	112	116	296	296	
APCL133	4	1	245	249	254	254	225	225	159	187	96	113	314	322	211	249	243	249	225	225	252	258	252	252	112	112	296	296	
APCL139	4	1	243	243	254	254	225	225	171	171	101	101	286	346	211	219	241	249	214	225	258	258	252	252	112	112	296	296	
APCL136	4	1	243	245	254	254	225	225	183	195	92	105	330	330	211	219	243	249	216	229	252	258	252	252	112	112	290	294	
APCL145	4	1	243	253	254	258	-9	-9	171	179	96	101	314	318	211	211	241	243	214	229	258	258	252	252	112	112	290	296	
APCL143	4	1	243	245	254	254	225	225	179	179	96	101	334	342	209	209	241	241	214	229	256	258	252	252	112	116	294	294	
APCL144	4	1	243	245	254	254	225	225	167	175	101	113	322	326	211	211	241	243	214	225	256	258	252	252	112	116	290	294	
APCL142	4	1	243	247	252	254	225	225	179	183	101	101	318	326	211	219	243	249	214	214	256	258	252	252	112	116	290	296	
APCL162	5	1	243	245	254	254	225	225	171	183	94	96	294	330	-9	-9	241	243	214	229	-9	-9	252	252	116	118	290	290	
APCL163	5	1	243	243	254	256	225	225	163	163	96	113	306	346	207	213	241	243	225	229	258	258	252	254	112	116	290	298	
APCL166	5	1	245	245	254	254	225	225	167	171	96	96	318	326	211	217	241	249	214	225	252	258	252	252	114	116	290	290	
APCL165	5	1	243	243	254	254	225	227	187	187	96	96	314	326	217	231	241	249	214	225	252	252	252	252	112	118	290	294	
APCL172	5	1	245	245	254	260	225	225	159	187	96	96	326	334	215	219	249	249	214	214	252	256	252	254	112	112	290	298	
APCL173	5	1	243	249	252	254	225	225	175	187	96	96	322	342	211	211	243	243	214	229	252	256	252	252	116	116	290	290	
APCL177	5	1	243	245	254	254	225	225	171	187	92	96	330	334	211	249	241	249	225	225	256	262	252	252	112	112	290	296	
APCL176	5	1	243	245	252	254	225	225	171	171	92	96	322	330	211	211	241	243	214	214	252	258	252	252	112	116	290	298	
APCL171	5	1	245	245	254	258	225	225	171	195	92	96	310	314	211	219	243	243	214	214	250	264	252	254	112	116	296	303	
APCL182	5	1	243	245	254	254	225	225	171	175	96	101	322	326	211	231	241	241	214	225	252	264	252	252	116	116	290	296	
APCL190	5	1	243	243	254	254	225	225	171	179	94	96	334	346	211	217	241	249	214	225	252	252	252	254	112	112	290	294	
APCL194	5	1	243	249	254	260	225	225	163	199	92	105	298	322	211	211	241	243	214	229	252	258	252	254	112	116	288	290	
APCL192	5	1	243	249	252	254	225	225	171	179	101	101	314	334	209	219	241	249	214	225	252	258	252	252	116	118	290	290	
APCL187	5	1	243	245	254	254	225	225	171	183	94	96	326	326	211	219	241	249	214	229	262	262	252	252	112	116	290	300	
APCL195	5	1	-9	-9	254	254	225	225	175	183	113	113	314	334	211	215	249	249	214	218	-9	-9	252	252	112	114	294	296	
APCL193	5	1	243	245	254	254	225	225	171	175	96	101	314	346	211	231	241	249	216	225	260	264	252	252	112	116	296	296	
APCL191	5	1	243	243	254	254	225	225	171	187	96	96	314	326	207	211	241	241	225	225	258	294	252	252	112	112	290	296	
APCL196	5	1	243	243	254	254	225	225	159	179	96	96	310	334	209	219	241	241	214	225	258	258	252	252	112	116	290	296	
APCL198	5	1	243	243	254	254	225	225	175	179	96	96	326	338	211	211	243	243	214	214	252	258	252	254	112	112	290	296	
APCL197	5	1	243	243	254	254	225	225	159	167	92	113	338	342	211	219	241	241	214	214	252	258	252	252	112	112	296	298	
APCL207	6	1	243	243	254	254	225	231	179	183	96	101	330	338	209	213	241	241	214	225	256	256	252	252	112	112	290	296	
APCL202	6	1	243	245	254	254	225	225	175	179	101	105	326	326	207	221	241	243	214	225	252	258	252	252	112	116	290	290	
APCL205	6	1	243	243	254	254	225	225	167	187	96	113	314	342	211	219	243	249	225	225	252	256	252	252	112	116	296	296	
APCL204	6	1	243	245	254	254	225	225	159	175	92	92	318	334	211	217	241	243	216	225	258	258	252	254	112	116	290	296	
APCL206	6	1	249	249	254	254	225	225	171	171	96	96	334	338	213	231	243	249	214	214	252	258	252	252	114	116	290	294	
APCL201	6	1	243	243	258	258	225	225	167	175	101	105	310	330	211	217	241	241	214	229	252	258	252	252	112	116	294	296	
APCL199	6	1	243	243	254	254	225	225	171	195	92	92	322	338	209	231	249	249	214	225	252	258	252	252	112	116	296	296	
APCL200	6	1	245	249	254	254	221	225	183	191	96	96	334	338	211	211	243	249	225	229	256	258	252	252	112	112	290	292	
APCL203	6	1	243	245	254	258	225	225	171	187	94	96	318	330	211	219	243	249	214	240	256	258	252	252	112	112	296	296	
APCL208	6	1	243	245	252	254	225	227	159	179	92	94	330	342	209	211	241	243	214	225	258	258	252	252	112	112	296	298	
APCL212	6	1	243	243	254	254	225	225	129	175	92	96	326	330	211	213	241	249	225	225	252	258	252	252	116	116	290	294	
APCL219	6	1	243	245	254	254	225	225	167	175	96	101	318	330	219	247	241	249	214	229	258	258	252	254	116	116	296	298	
APCL217	6	1	245	245	254	254	225	225	163	179	96	101	318	330	211	211	243	243	214	214	256	256	252	254	112	116	290	290	
APCL218	6	1	243	247	254	258	225	225	171	187	96	113	322	334	211	215	241	241	214	229	252	258	252	252	112	116	290	296	
APCL220	6	1	243	245	254	258	225	225	171	187	96	113	314	346	211	213	241	249	214	225	-9	-9	252	252	116	116	298	305	
APCL225	6	1	243	243	252	258	225	225	167	179	101	113	314	326	211	215	241	241	214	225	252	258	252	252	112	112	288	294	
APCL223	6	1	241	241	254	254	225	225	179	183	92	105	322	334	231	231	243	243	225	240	250	250	252	252	112	116	311	311	
APCL224	6	1	243	245	254	254	225	225	163	167	92	96	294	322	201	211	241	249	214	216	250	256	252	252	112	118	290	296	
APCL222	6	1	-9	-9	254	258	225	231	175	187	96	101	318	326	211	231	243	243	214	225	252	258	252	252	116	116	290	290	
APCL221	6	1	243	247	254	254	225	225	179	187	96	113	314	338	211	249	241	243	225	225	256	258	252	252	112	112	290	290	
APCL251	7	1	243	243	254	254	225	225	167	175	101	101	314	330	211	213	241	243	225	225	258	258	252	252	112	118	294	296	
APCL249	7	1	243	245	254	258	225	225	171	175	96	96	330	334	211	213	249	249	225	229	258	258	252	252	114	116	290	290	
APCL242	7	1	243	243	252	254	225	225	171	179	92	96	306	322	213	231	243	243	218	225	252	256	252	252	112	116	290	290	
APCL240	7	1	243	245	254	254	225	225	171	171	101	105	326	326	211	213	241	243	229	229	250	258	252	254	116	116	294	298	
APCL244	7	1	243	245	254	258	225	225	159	195	96	105	302	326	231	249	243	249	214	214	256	258	254	254	112	112	296	296	
APCL241	7	1	245	247	252	254	225	225	179	183	92	113	322	338	211	211	241	249	214	214	258	258	252	252	112	112	290	290	
APCL250	7	1	243	243	254	254	225	225	175	175	96	96	334	338	-9	-9	241	241	214	225	258	258	252	254	112	116	290	296	
APCL252	7	1	249	249	254	254	225	227	171	171	92	96	314	322	213	221	241	243	225	225	258	258	252	254	116	116	294	296	
APCL248	7	1	243	245	252	254	225	225	167	195	96	101	314	322	217	231	241	243	214	229	-9	-9	252	254	112	112	290	296	
APCL245	7	1	245	253	254	254	225	225	171	175	92	105	310	338	211	211	243	243	214	229	252	258	252	252	112	116	290	290	
APCL243	7	1	243	245	254	254	225	225	171	171	92	94	326	334	211	231	241	249	214	216	252	258	252	254	112	118	290	296	
APCL247	7	1	243	245	252	254	225	225	179	195	92	101	314	322	211	231	241	249	225	225	258	258	252	254	112	116	296	296	
APCL246	7	1	243	243	252	254	225	227	167	171	92	96	326	338	207	209	241	243	214	225	252	258	252	252	112	112	290	290	
APCL256	7	1	243	243	254	260	225	225	183	187	101	113	330	338	211	249	241	241	214	229	258	262	252	252	112	112	290	296	
APCL255	7	1	245	249	254	254	225	225	175	191	92	113	322	330	213	219	241	249	225	225	250	252	252	252	112	112	290	296	
APCL259	7	1	243	245	254	254	225	225	167	167	94	96	314	318	213	247	241	241	225	225	258	260	252	254	112	116	288	298	
APCL253	7	1	243	243	258	258	225	225	167	183	88	101	334	338	213	217	241	249	225	225	252	258	252	252	112	112	290	296	
APCL254	7	1	243	245	254	254	225	225	171	175	96	96	322	326	211	231	241	249	214	225	250	258	252	252	112	112	298	298	
APCL258	7	1	243	243	252	254	225	225	159	167	101	101	322	342	209	211	241	249	214	225	252	256	252	252	116	116	296	313	
APCL257	7	1	243	247	254	260	225	225	171	187	92	96	322	326	213	215	241	249	225	225	252	258	252	254	112	116	290	290	
APCL266	8	1	243	247	254	254	225	225	175	183	92	113	314	326	211	213	241	241	214	214	252	256	252	252	112	116	290	296	
APCL274	8	1	245	249	252	254	225	225	179	179	96	101	318	326	211	223	241	241	214	214	258	258	252	252	112	114	296	296	
APCL269	8	1	243	243	254	254	225	227	171	187	94	96	330	346	213	249	241	241	214	225	252	258	252	252	116	116	290	296	
APCL268	8	1	245	245	254	254	225	225	175	187	92	96	314	322	209	213	241	243	214	229	250	252	252	252	112	112	290	298	
APCL273	8	1	243	245	254	260	225	225	159	163	92	94	318	338	211	217	241	241	225	225	258	258	252	252	116	116	290	290	
APCL270	8	1	243	243	258	258	225	225	167	195	96	96	330	330	211	231	241	249	214	225	256	258	252	252	112	116	290	296	
APCL265	8	1	243	243	256	258	225	225	167	175	96	105	322	322	213	219	249	249	214	225	252	260	252	252	112	112	290	292	
APCL272	8	1	243	245	254	254	225	225	129	183	101	113	322	326	213	217	243	243	214	229	258	260	252	252	112	112	290	292	
APCL271	8	1	243	247	252	254	225	225	159	171	96	96	330	334	205	211	241	241	214	214	252	258	252	252	112	112	290	290	
APCL264	8	1	243	243	254	254	225	225	-9	-9	92	96	326	334	211	211	241	241	214	225	252	252	252	252	112	116	290	296	
APCL267	8	1	243	245	254	254	225	225	171	175	101	105	326	342	211	211	241	249	225	225	-9	-9	252	252	112	116	288	294	
APCL275	8	1	243	243	254	254	225	225	167	171	92	96	318	322	211	211	241	243	216	229	250	258	252	254	112	112	296	298	
APCL281	8	1	245	249	254	254	225	225	175	179	96	113	322	346	209	213	243	249	225	225	252	256	252	252	112	116	290	298	
APCL279	8	1	245	245	254	254	225	225	167	175	96	96	294	326	211	213	241	249	214	225	250	258	252	254	116	118	290	292	
APCL280	8	1	245	245	254	254	225	225	179	187	96	101	322	334	209	213	241	243	214	225	252	258	252	254	112	116	290	298	
APCL284	8	1	243	245	254	254	225	225	167	195	92	113	330	338	211	213	241	241	214	214	258	264	252	252	112	112	290	296	
APCL282	8	1	245	245	254	260	225	225	159	167	96	105	314	326	211	231	241	241	214	229	252	252	252	254	112	118	290	296	
APCL283	8	1	245	249	254	258	225	225	175	175	96	101	322	326	213	231	241	241	229	229	252	288	252	254	116	116	290	290	
APCL296	9	1	243	243	254	254	225	225	175	191	92	96	318	330	211	217	241	241	216	229	252	258	252	254	112	112	290	290	
APCL297	9	1	243	243	254	256	225	225	175	187	94	105	322	330	213	231	241	249	225	229	252	260	252	252	116	116	288	298	
APCL294	9	1	243	243	252	256	225	225	175	183	96	101	314	326	213	231	241	241	210	214	252	252	252	252	112	112	296	296	
APCL287	9	1	245	245	254	254	225	225	179	187	96	105	334	338	219	231	241	243	214	214	252	256	254	254	112	116	290	296	
APCL300	9	1	243	245	252	260	225	225	163	175	96	113	322	330	209	211	241	241	229	229	-9	-9	252	254	116	116	294	296	
APCL293	9	1	243	245	252	254	225	225	167	183	96	113	326	334	211	215	241	241	225	225	252	260	252	252	112	112	290	294	
APCL298	9	1	243	243	252	254	225	225	163	175	94	96	318	326	211	231	241	241	214	225	252	258	252	252	112	116	290	294	
APCL295	9	1	243	245	254	254	225	225	167	175	96	96	318	322	211	213	241	243	214	214	256	258	252	252	112	116	290	294	
APCL304	9	1	245	253	254	254	225	225	167	171	94	96	322	334	221	231	249	249	214	229	258	298	252	254	112	112	296	311	
APCL292	9	1	243	243	254	254	225	225	175	179	94	96	326	334	211	231	241	249	225	229	258	262	252	252	112	116	290	294	
APCL289	9	1	243	245	-9	-9	225	225	167	171	96	113	346	354	207	213	243	243	210	214	252	264	252	252	112	116	290	290	
APCL299	9	1	245	245	254	254	225	225	171	191	92	96	306	338	211	253	241	249	214	225	252	256	252	252	112	112	290	296	
APCL290	9	1	245	245	254	258	225	225	159	183	92	92	322	354	219	251	241	249	229	229	252	258	252	252	112	116	290	294	
APCL305	9	1	245	249	254	254	225	225	171	175	96	96	310	326	207	249	241	241	225	229	252	258	252	252	112	114	290	290	
APCL288	9	1	245	249	254	254	225	225	171	179	94	101	318	334	211	213	241	243	214	225	256	258	252	252	116	116	290	296	
APCL303	9	1	243	245	254	254	225	225	175	179	92	96	322	342	211	219	249	249	214	225	252	258	252	252	112	112	296	296	
APCL302	9	1	243	243	254	254	225	225	155	175	96	96	314	342	211	231	241	243	225	225	256	258	252	254	116	116	288	296	
APCL291	9	1	243	245	252	254	225	225	167	175	96	113	322	334	209	211	241	243	214	229	252	252	252	252	112	116	290	296	
APCL301	9	1	245	249	254	258	225	225	171	175	92	101	326	338	213	231	241	249	214	225	258	258	252	256	116	118	290	298	
APCL321	10	1	245	245	254	254	225	225	175	187	92	96	314	330	209	213	241	241	214	225	256	258	252	252	114	116	290	290	
APCL312	10	1	249	249	254	254	225	225	171	183	96	113	322	330	211	219	241	241	214	214	252	252	252	252	112	116	290	294	
APCL316	10	1	245	245	254	254	225	225	167	187	96	113	330	334	213	213	241	241	214	225	252	258	252	254	112	112	290	298	
APCL322	10	1	245	253	254	258	225	225	163	179	92	96	334	342	211	217	241	249	214	214	258	260	252	252	114	114	290	296	
APCL311	10	1	243	245	254	254	225	225	167	179	92	96	322	342	213	219	241	243	222	229	252	258	252	254	112	116	296	296	
APCL309	10	1	243	245	258	260	225	227	167	171	96	101	314	330	213	219	241	243	214	214	252	252	252	254	112	116	290	290	
APCL313	10	1	243	243	254	254	225	225	167	195	94	96	318	322	213	231	243	249	214	214	252	258	252	252	112	116	288	290	
APCL306	10	1	243	243	254	254	225	225	151	159	94	96	322	338	211	213	243	243	214	214	-9	-9	252	254	112	116	288	296	
APCL310	10	1	243	245	252	254	225	225	167	171	-9	-9	306	342	211	219	241	241	214	225	258	258	252	252	112	116	290	290	
APCL315	10	1	243	245	254	254	225	227	163	175	96	101	326	350	209	213	241	243	214	229	252	256	252	252	116	116	288	296	
APCL319	10	1	231	245	254	254	225	225	167	179	94	113	322	338	219	231	241	243	225	240	256	258	252	252	114	116	290	313	
APCL318	10	1	243	245	252	254	225	225	163	183	92	113	326	330	211	249	249	249	225	225	256	258	252	252	112	116	290	290	
APCL307	10	1	243	245	254	254	225	225	163	199	92	94	326	342	219	231	241	243	214	246	258	262	252	252	116	116	290	290	
APCL308	10	1	243	249	254	254	225	225	179	183	88	96	330	342	211	213	241	241	214	225	252	252	252	252	116	116	290	290	
APCL314	10	1	245	245	254	254	225	225	171	179	96	96	326	330	211	211	241	241	214	214	252	258	252	252	114	116	294	311	
APCL320	10	1	245	245	260	260	225	225	167	175	96	101	306	330	199	211	241	241	214	225	258	258	252	254	116	116	290	292	
APCL317	10	1	243	243	254	254	225	225	171	179	96	96	310	346	213	217	243	249	214	218	250	252	252	252	112	116	290	296	
APCL345	11	1	245	247	254	254	225	231	171	191	101	101	318	326	-9	-9	243	243	225	229	256	258	252	252	112	116	292	296	
APCL346	11	1	243	245	252	254	225	225	171	179	96	96	326	334	211	211	241	243	214	225	252	258	252	254	112	112	290	296	
APCL358	11	1	249	249	252	254	225	225	187	187	88	96	334	338	211	213	249	249	214	225	252	258	252	252	112	116	290	311	
APCL344	11	1	243	243	254	258	225	231	159	187	96	96	310	326	211	219	241	243	214	225	252	252	252	252	112	116	290	296	
APCL357	11	1	243	247	252	254	225	225	155	175	96	105	330	334	209	211	241	241	214	214	258	258	252	252	112	112	290	290	
APCL353	11	1	243	243	254	254	225	225	171	183	96	101	-9	-9	211	213	241	243	214	225	252	252	252	252	112	112	290	296	
APCL355	11	1	243	245	254	254	225	225	171	175	96	105	322	330	209	211	241	243	214	220	258	258	252	252	112	112	296	298	
APCL348	11	1	245	249	254	254	225	225	171	175	92	101	322	342	209	231	241	241	229	229	258	264	252	254	116	116	288	290	
APCL361	11	1	243	253	254	254	225	225	159	183	96	96	326	334	209	219	241	241	214	214	256	258	252	252	116	116	290	294	
APCL359	11	1	245	249	254	254	225	225	171	183	96	96	318	330	211	213	241	243	225	229	250	258	252	252	112	112	290	290	
APCL343	11	1	243	245	254	254	225	225	163	179	92	96	322	330	209	211	241	249	214	229	252	258	252	252	112	116	-9	-9	
APCL356	11	1	243	245	254	254	225	225	163	187	92	101	322	330	213	213	241	249	214	229	258	258	252	254	116	118	290	296	
APCL352	11	1	245	245	254	254	225	225	175	175	96	101	330	330	211	211	241	243	214	220	252	252	252	252	112	116	296	296	
APCL350	11	1	243	249	254	258	225	225	175	179	101	101	294	326	211	213	241	249	214	218	258	258	252	252	112	116	290	296	
APCL347	11	1	243	249	254	254	225	225	129	179	96	113	302	334	217	231	241	241	214	225	258	258	252	252	112	116	290	294	
APCL360	11	1	245	247	254	254	225	225	167	191	96	113	318	322	211	231	243	249	220	229	252	258	252	252	112	116	290	296	
APCL354	11	1	243	243	254	254	225	225	171	183	94	101	-9	-9	211	249	241	249	214	225	258	258	252	252	112	112	-9	-9	
APCL349	11	1	243	243	254	254	225	225	167	195	101	121	322	330	209	213	241	243	225	229	252	258	252	252	112	116	290	319	
APCL362	11	1	243	243	254	254	225	225	163	183	92	92	326	334	-9	-9	249	249	214	229	252	256	252	252	112	116	294	296	
APCL351	11	1	245	249	254	254	225	225	163	183	96	96	330	330	-9	-9	241	249	214	229	258	258	252	254	112	116	288	296	
APCL374	11	1	241	243	254	254	225	225	187	195	96	101	330	346	207	213	241	241	225	229	250	250	252	252	112	112	290	296	
APCL372	11	1	243	245	254	254	225	225	167	179	96	96	334	342	211	211	243	243	214	214	252	258	252	252	112	112	290	296	
APCL378	11	1	243	245	252	254	227	231	167	171	92	113	318	322	211	231	241	241	220	225	252	258	252	254	112	112	296	307	
APCL373	11	1	243	243	254	254	225	225	183	183	96	101	326	326	219	219	241	241	214	218	250	250	252	252	112	116	296	296	
APCL377	11	1	243	243	254	260	225	225	183	187	96	96	322	330	211	249	249	249	214	225	252	260	252	252	116	116	290	290	
APCL368	11	1	243	249	252	252	225	225	183	187	-9	-9	322	322	211	219	241	243	225	225	258	258	252	252	112	116	296	298	
APCL370	11	1	243	243	252	254	225	225	163	175	96	101	330	330	211	215	241	241	225	225	252	258	252	252	112	116	290	290	
APCL367	11	1	247	249	254	258	225	225	175	179	92	96	310	342	209	211	241	243	225	225	252	258	252	254	112	116	296	296	
APCL365	11	1	243	249	254	254	225	225	159	175	96	105	318	326	231	231	241	243	225	229	-9	-9	252	252	112	116	290	298	
APCL375	11	1	243	243	254	254	225	225	175	195	94	94	306	310	219	225	243	243	225	225	250	258	252	252	112	116	296	319	
APCL369	11	1	243	243	254	254	225	225	159	175	96	113	310	322	213	249	241	243	214	229	258	258	252	252	112	116	294	296	
APCL371	11	1	243	243	254	254	225	225	175	175	101	105	314	330	205	213	249	249	229	229	252	258	252	252	112	116	298	317	
APCL376	11	1	245	249	252	252	225	225	163	167	92	96	290	338	217	231	249	249	214	225	256	256	252	252	112	112	298	300	
APCL366	11	1	245	245	252	254	225	225	171	187	96	96	322	330	211	231	241	243	214	229	252	256	252	252	116	116	290	298	
APCL381	12	1	243	245	252	254	225	225	175	195	113	113	326	326	209	213	249	249	225	225	258	258	252	252	112	116	288	296	
APCL384	12	1	243	243	254	254	225	225	159	175	96	113	326	338	211	231	241	249	220	246	252	256	252	252	112	112	290	294	
APCL383	12	1	243	249	254	254	221	225	167	167	101	101	330	334	-9	-9	241	243	225	225	258	258	252	252	112	116	290	296	
APCL380	12	1	243	243	254	254	225	225	159	175	96	96	318	338	213	231	243	243	214	214	252	252	252	252	112	116	290	298	
APCL379	12	1	243	243	254	254	225	227	175	183	101	101	318	326	211	231	241	249	225	225	252	258	252	252	112	112	290	296	
