21	3	3	2	2	2	2	8	13	3	3	6	7	10	13	2	2	7	7	1	5	1	1	1	3	5	15
22	3	3	2	2	2	2	4	8	4	7	7	10	7	16	1	2	2	9	5	5	1	1	1	3	4	5
23	4	4	1	2	2	2	7	11	4	4	10	12	6	14	1	2	2	9	2	4	1	1	3	3	2	6
24	3	3	2	2	2	3	4	7	4	5	10	12	5	14	1	2	2	7	2	4	1	1	1	3	2	11
25	3	3	1	2	2	2	9	13	3	5	11	12	3	6	2	2	2	2	1	7	2	2	1	3	1	6
26	3	3	2	3	2	2	8	14	2	7	12	14	5	15	1	1	2	9	5	5	1	1	1	3	2	5
27	3	3	2	2	2	2	8	9	4	4	12	13	5	14	2	2	2	7	4	4	1	1	1	1	5	5
28	3	3	2	2	2	2	1	6	2	4	12	14	9	14	2	3	7	9	4	5	1	1	3	3	4	6
29	3	3	2	2	2	2	8	13	4	5	8	11	2	6	1	3	2	3	4	5	1	1	3	3	4	5
30	3	3	2	2	2	2	7	8	3	4	9	10	4	6	3	3	2	9	2	8	1	1	1	3	1	5
31	4	5	1	4	2	2	5	8	4	5	7	9	6	10	2	3	3	7	1	5	1	1	1	3	1	2
32	3	6	-5	-5	2	2	10	11	2	3	9	14	6	8	1	2	7	9	5	6	1	1	3	4	5	10
33	3	4	1	2	2	2	7	7	1	4	8	11	6	10	1	1	2	7	2	9	1	1	3	3	5	6
34	3	3	2	2	2	2	6	8	4	4	6	8	6	7	2	3	7	9	1	4	1	1	1	3	7	9
35	3	4	2	2	2	2	7	11	5	6	11	15	7	14	1	2	7	9	2	5	1	1	1	1	2	4

1	3	3	2	2	2	2	7	10	4	5	-5	-5	6	7	1	2	2	7	2	2	1	1	1	1	2	5
2	3	7	2	2	2	2	4	10	4	4	11	13	5	10	1	1	2	2	4	5	1	1	3	3	2	4
3	3	4	2	2	2	2	5	11	2	5	10	12	7	7	1	3	2	9	5	5	1	2	3	4	2	5
4	4	4	2	2	2	2	8	8	4	5	12	12	6	6	1	2	2	5	2	2	1	1	1	3	5	5
5	3	6	2	4	2	2	8	9	5	5	3	11	6	7	1	3	2	4	5	5	1	1	1	3	2	5
6	3	3	2	2	2	2	6	13	5	8	10	12	5	7	1	2	7	9	2	5	1	1	1	3	2	15
7	3	3	2	2	2	2	5	10	2	2	11	13	-5	-5	3	3	2	9	2	4	1	1	1	3	4	5
8	3	4	2	2	2	2	6	9	4	4	13	15	6	6	2	2	2	2	2	5	1	1	1	1	2	5
9	5	6	2	4	2	2	8	9	2	4	7	15	5	6	1	2	7	7	2	5	1	2	1	3	5	5
10	3	3	2	2	2	2	8	8	5	6	8	12	3	7	3	3	9	9	2	5	1	1	1	3	6	14
11	4	6	1	1	2	2	5	6	2	4	2	14	9	14	3	3	2	7	4	4	1	1	1	1	6	7
12	3	4	2	2	2	2	7	8	6	7	10	13	6	6	1	3	2	3	5	5	1	1	1	1	2	6
13	3	6	2	3	2	2	8	11	3	5	12	12	6	14	2	3	2	2	5	5	1	1	1	2	2	5
14	4	4	2	5	2	2	6	9	2	4	6	14	-5	-5	1	2	4	7	5	5	1	1	1	3	5	12
15	3	3	2	5	2	3	5	8	4	5	5	9	6	7	1	2	7	9	2	6	1	1	1	3	2	5
16	-5	-5	1	2	2	2	4	5	4	6	9	10	5	5	2	2	2	7	4	5	1	1	1	3	1	6
17	3	4	4	4	2	2	8	11	4	5	3	12	7	14	1	1	2	9	5	5	1	2	1	1	4	6
18	3	4	2	2	2	2	5	7	4	4	12	13	5	14	1	2	6	7	2	5	1	1	1	3	2	4

