51	2	2	1	2	2	6	3	3	3	6	2	2	5	10	1	1	2	2	2	4	1	8	1	2	5	5	1	2	3	3	7	7
52	3	3	1	2	8	9	2	2	3	9	2	4	2	10	1	6	2	4	2	4	4	5	1	2	1	3	2	2	2	4	6	7
53	3	3	1	1	3	6	2	2	3	5	2	3	7	10	1	2	2	2	2	2	1	4	2	2	3	5	2	2	2	2	4	4
54	3	3	1	2	6	6	2	3	1	13	2	4	1	5	1	6	2	4	2	3	1	4	1	1	1	3	2	2	5	5	4	7
55	3	3	2	2	3	3	2	3	1	9	1	5	2	10	1	6	2	4	4	4	7	16	1	1	1	3	2	2	2	4	2	7
56	2	3	1	2	3	6	2	2	6	9	1	2	7	7	1	2	2	3	2	2	5	7	2	2	1	1	2	2	3	3	4	6
57	2	3	1	2	3	3	3	3	3	9	2	2	5	5	1	7	2	4	2	5	4	17	1	2	1	3	2	2	2	3	5	7
58	2	3	2	2	3	6	2	2	3	7	2	2	2	10	1	1	2	2	2	2	6	18	1	2	3	3	2	2	2	3	4	6

1	2	3	2	2	3	3	2	2	5	14	3	5	5	8	6	15	2	5	2	4	5	5	2	2	3	3	2	2	3	3	4	5
2	2	3	2	2	2	6	2	2	3	6	4	4	2	5	1	1	3	5	2	5	3	13	1	2	3	3	2	2	3	4	6	7
3	2	3	1	2	3	6	3	3	3	18	3	3	1	1	1	2	2	2	1	2	1	4	2	2	1	3	2	2	3	4	6	8
4	3	3	1	2	3	3	3	3	13	18	2	2	1	5	1	2	2	2	2	4	-5	-5	1	1	1	5	2	2	3	3	7	7
5	3	3	1	2	4	6	2	2	1	3	1	2	10	11	1	5	2	2	2	4	10	16	1	2	1	3	2	2	3	3	4	4
6	3	3	1	2	2	3	2	2	3	3	2	6	4	8	1	1	2	4	2	4	2	5	2	2	1	3	2	2	3	3	4	5
7	3	3	1	2	3	3	2	3	3	7	2	2	1	8	1	1	2	2	2	2	1	9	1	2	1	2	1	2	3	4	6	8
8	3	3	1	1	6	8	2	2	1	3	3	3	7	10	1	1	2	2	2	3	-5	-5	2	2	3	3	2	2	3	4	4	8
9	2	3	1	2	3	3	2	2	3	6	-5	-5	5	5	1	1	2	2	2	4	10	16	1	2	1	3	2	2	5	5	7	7
10	2	3	1	2	6	8	2	3	3	6	2	3	1	1	1	6	2	4	2	2	7	7	1	2	3	5	2	2	3	3	-5	-5
11	2	3	1	1	3	7	2	3	2	9	3	4	8	8	1	2	2	2	2	4	8	19	1	2	1	5	2	2	2	3	6	7
12	3	3	2	2	3	5	2	3	3	18	1	4	5	8	14	19	2	5	4	6	4	11	2	2	1	3	1	2	3	3	4	7
13	3	4	1	2	3	3	2	2	3	10	3	6	5	10	1	6	3	4	2	2	4	8	1	2	1	5	2	2	3	5	8	8
14	2	3	1	2	3	6	2	2	3	9	1	4	5	5	1	6	2	3	2	4	1	9	1	2	3	5	1	2	3	3	5	7
15	3	3	1	2	3	6	2	3	3	6	2	4	1	1	14	17	2	2	3	4	4	5	1	2	1	5	2	2	2	2	7	7
16	2	3	1	2	6	6	2	2	9	18	1	4	1	10	1	1	2	4	1	2	7	8	1	1	1	3	2	2	3	4	6	7
17	3	3	1	1	3	7	2	2	3	13	2	2	1	8	1	6	2	2	2	3	15	17	2	2	1	3	1	2	3	3	7	8
18	3	4	1	1	3	6	3	3	3	7	2	3	1	1	1	6	2	4	2	2	-5	-5	1	1	1	5	1	2	3	3	6	7
19	3	3	1	2	6	8	2	3	3	9	2	3	7	7	1	1	4	4	2	2	7	9	1	2	1	3	2	2	3	3	6	6
20	3	3	2	2	3	3	2	3	1	6	2	4	5	5	1	19	2	2	3	4	4	7	1	2	3	5	1	2	2	4	7	7
21	2	3	1	2	1	6	2	3	1	18	1	4	5	10	1	6	2	5	2	4	1	7	1	2	1	3	2	2	3	3	6	8
22	3	3	2	2	3	3	2	2	1	13	1	2	7	10	18	19	2	3	3	4	4	16	1	1	1	3	1	2	2	5	4	6
23	3	3	1	2	6	6	2	3	7	9	3	4	5	5	1	10	4	4	4	6	1	5	1	2	1	2	2	2	3	3	6	7
24	2	2	1	2	3	3	2	2	1	3	1	2	5	5	1	1	2	2	2	3	1	7	1	2	1	3	2	2	3	5	4	6
25	3	3	1	1	3	4	2	3	6	6	1	1	5	8	6	11	2	2	1	2	4	4	2	2	1	3	2	2	2	5	6	7
26	3	4	1	1	6	6	2	3	3	6	2	2	7	10	1	6	2	4	2	3	7	9	1	2	1	5	2	2	2	3	6	7
27	2	3	1	2	5	6	2	3	3	9	2	3	7	8	15	17	2	2	2	3	1	6	2	2	1	3	1	1	2	3	4	8
28	2	3	2	2	3	3	2	2	3	14	3	4	7	10	1	1	2	2	3	4	-5	-5	1	2	1	3	2	2	2	3	7	7
29	2	3	1	2	3	8	2	2	3	14	1	2	2	8	16	19	2	3	2	4	8	9	2	2	3	5	2	2	3	5	6	6
30	4	4	1	2	3	3	2	3	13	14	2	4	5	6	1	15	3	4	1	5	1	4	2	2	3	5	2	2	3	5	5	7
31	2	3	1	2	8	9	2	2	18	19	2	4	5	9	1	2	2	3	2	2	4	9	1	2	1	1	2	2	2	3	6	7
32	3	3	1	1	6	6	2	2	3	3	3	3	1	7	1	2	2	2	1	2	6	7	2	2	1	5	2	2	2	3	6	6
33	2	3	1	2	5	5	2	3	3	9	1	3	3	10	2	7	2	3	2	4	8	17	2	2	5	5	1	1	3	4	4	6
34	2	3	1	2	3	6	2	2	3	9	4	4	7	10	1	13	2	3	2	2	1	1	1	2	1	3	1	2	3	3	6	7
35	2	3	1	2	6	9	2	2	6	9	2	3	7	9	1	1	2	2	2	4	4	7	1	2	1	5	1	2	2	2	7	7
36	3	3	1	2	3	5	2	3	3	4	2	2	1	2	1	6	2	2	2	3	1	8	2	2	5	5	2	2	2	3	7	7
37	2	2	1	2	3	6	2	2	1	3	4	4	1	8	1	1	2	2	1	2	8	9	1	2	1	1	2	2	2	5	5	6
38	3	3	1	1	3	6	2	3	3	14	2	2	2	5	6	19	2	3	1	2	13	17	1	2	1	2	2	2	3	3	6	8
39	3	4	1	2	3	8	2	3	1	14	2	2	5	7	1	1	2	5	4	5	7	12	1	1	3	5	2	2	2	4	6	6
40	3	3	1	2	6	9	2	2	3	3	1	2	5	8	1	2	2	4	1	2	1	4	1	2	1	5	2	2	3	3	6	6
41	2	3	1	2	3	9	2	3	3	14	1	3	1	2	2	18	2	2	2	3	1	7	1	2	1	3	2	2	3	5	6	7
42	3	3	2	2	4	6	2	3	3	6	3	5	2	5	1	6	2	2	2	2	4	11	2	2	1	1	2	2	2	3	4	5
43	2	3	1	2	6	6	2	2	9	18	3	4	1	12	1	11	4	4	5	6	8	11	1	2	1	3	2	2	2	5	6	7
44	3	3	1	1	3	3	3	3	6	9	1	3	5	5	1	1	3	3	1	4	4	5	1	2	3	5	1	2	2	3	6	7
45	3	4	1	1	6	6	2	3	1	3	2	2	8	10	1	1	2	2	2	5	1	9	2	2	5	5	2	2	2	3	6	7
46	2	3	1	1	3	6	2	2	1	3	1	3	2	5	6	16	2	2	2	2	1	6	1	2	1	3	2	2	2	5	5	6
47	2	2	2	2	3	4	2	2	1	3	1	2	5	7	1	2	2	2	2	4	1	7	1	2	1	3	2	2	4	5	6	6
48	3	3	2	2	3	6	2	3	3	18	2	3	7	8	1	1	2	2	2	5	7	15	2	2	3	5	2	2	2	2	7	7
49	1	1	3	4	10	11	1	1	-5	-5	1	7	-5	-5	3	4	1	1	1	1	10	13	2	2	-5	-5	3	4	6	6	-5	-5
50	3	3	1	1	6	8	2	2	6	8	1	4	5	7	1	6	2	2	4	4	7	8	2	2	5	5	1	2	3	5	4	6
51	3	3	1	1	3	6	2	3	3	18	2	4	1	2	1	1	2	4	2	4	1	1	1	2	1	5	1	2	3	3	7	7
52	3	3	1	2	5	6	2	2	3	6	1	3	1	5	1	6	2	4	3	4	8	14	2	2	1	3	1	2	3	5	6	7
53	2	3	2	2	6	6	2	2	3	18	1	2	2	5	1	1	2	4	2	4	4	9	1	2	1	5	2	2	2	3	4	8
54	3	3	2	2	3	6	2	2	4	9	2	3	5	10	6	16	3	3	3	4	9	12	1	2	1	1	1	2	3	3	7	8
55	3	4	1	1	6	6	2	2	6	13	2	4	1	1	1	6	2	2	1	5	7	11	2	2	1	1	1	2	4	4	1	7
56	3	3	2	2	3	6	2	3	3	9	1	4	5	10	1	1	2	2	2	2	1	5	2	2	1	5	1	2	3	4	5	8
57	2	3	1	2	4	7	2	4	3	9	1	4	7	7	1	2	2	2	2	6	4	5	1	2	1	5	2	2	2	3	6	6
58	2	3	1	1	3	3	2	2	3	6	2	4	4	5	1	1	2	3	2	4	4	10	2	2	5	5	2	2	3	4	6	6
59	2	3	1	2	3	8	2	3	6	6	2	2	2	8	1	1	2	2	2	4	-5	-5	2	2	1	3	2	2	3	3	6	6
60	2	3	1	2	4	7	2	2	3	14	2	2	5	10	1	1	2	2	1	6	8	16	1	2	3	3	2	2	2	3	4	4
61	3	3	1	1	3	6	2	2	3	3	2	4	10	10	1	7	2	2	2	2	1	8	1	2	1	3	2	2	3	5	6	7
62	2	3	1	2	3	6	2	3	3	13	2	4	5	7	1	1	2	4	3	4	1	8	2	2	4	5	1	2	2	3	7	7
63	3	3	1	2	3	6	2	3	2	6	2	4	1	2	1	1	2	4	1	2	5	7	1	2	1	5	2	2	2	5	6	8
64	3	3	1	2	6	6	2	2	3	13	1	2	1	5	1	18	2	5	2	5	1	8	1	2	1	1	2	2	2	2	5	6
65	2	3	1	1	3	6	2	3	3	6	2	4	1	1	1	11	2	2	4	4	1	12	2	2	1	5	2	2	3	3	6	8
66	2	2	1	1	6	6	2	2	5	5	1	3	5	6	1	17	2	2	4	5	7	8	1	2	3	5	2	2	4	4	4	5
67	2	2	1	2	6	9	2	3	9	13	1	4	1	6	1	1	2	2	2	2	2	4	1	1	3	3	2	2	3	3	7	7
68	2	3	2	2	4	6	3	3	3	9	2	2	5	5	1	1	3	4	2	4	1	14	2	2	1	5	2	2	2	4	6	6
69	3	4	1	1	6	6	2	2	7	17	1	2	5	5	2	6	2	2	2	4	7	7	2	2	1	5	1	2	4	5	4	5
70	3	3	2	2	5	6	2	2	3	18	2	2	5	7	16	16	2	4	2	3	1	10	2	2	1	3	2	2	3	3	5	7
71	2	3	1	2	3	9	2	3	9	18	2	4	5	7	6	16	2	2	2	4	1	11	2	2	5	5	2	2	3	3	6	6
72	2	3	1	2	6	6	2	2	3	18	4	6	5	6	11	15	2	5	1	2	1	8	2	2	5	5	2	2	3	4	2	6
73	2	3	1	1	6	6	2	3	3	15	2	3	5	8	1	14	2	4	2	3	8	15	2	2	1	3	2	2	4	5	7	7
74	2	2	1	1	6	8	2	2	3	6	2	4	5	9	1	2	2	2	2	3	4	6	1	2	1	3	2	2	3	5	6	8
75	3	3	1	1	-5	-5	2	2	1	9	1	2	4	8	6	14	2	2	2	2	1	7	1	2	5	5	2	2	3	3	5	6
76	3	3	1	2	5	5	2	2	6	9	1	3	5	7	1	8	2	2	2	7	4	6	1	2	3	3	2	2	2	2	4	6
77	3	4	1	1	3	7	2	2	6	9	1	1	2	7	1	1	2	2	2	6	10	15	2	2	3	5	2	2	3	4	7	8
78	2	4	2	2	3	3	2	2	7	9	2	6	5	5	1	1	2	4	2	6	1	7	1	2	1	5	2	2	3	3	7	8
79	2	3	1	1	3	3	2	2	5	13	1	4	5	7	1	15	2	2	2	4	8	16	2	2	1	1	2	2	2	3	4	7
80	2	3	1	1	4	6	2	3	5	13	2	4	2	5	1	1	2	3	2	2	2	5	2	2	1	1	2	2	3	3	6	7
81	2	3	1	2	3	3	2	2	3	9	2	3	1	10	1	1	2	2	2	5	1	6	1	2	3	5	2	2	3	3	4	6
82	2	3	1	2	6	6	2	3	3	18	1	2	1	1	1	15	2	4	5	5	1	9	2	2	1	3	2	2	3	3	6	7
83	3	4	1	2	3	6	2	3	1	5	2	4	5	10	1	1	2	2	2	3	7	8	1	2	1	1	1	2	2	3	7	7
84	3	4	2	2	3	7	-5	-5	6	9	2	3	1	5	1	1	2	2	2	2	9	12	2	2	2	5	2	2	3	4	6	7
85	2	3	1	2	3	8	2	3	14	18	2	3	1	5	1	2	2	4	2	2	1	8	2	2	3	3	2	2	2	3	3	6
86	2	2	1	2	3	3	2	3	11	18	1	1	10	10	1	6	4	4	2	2	2	8	1	2	1	3	2	2	3	5	4	6
87	3	3	1	1	3	8	2	2	9	9	4	4	5	5	1	1	2	2	4	4	4	7	1	2	5	5	2	2	3	3	5	7
88	2	3	1	2	3	8	2	2	7	18	2	2	1	5	2	6	2	4	4	5	5	7	1	2	1	3	1	2	2	2	2	4
89	3	3	2	2	3	5	2	3	1	13	4	4	8	8	1	6	2	3	2	6	5	7	1	1	1	3	2	2	3	5	6	7
90	2	3	1	2	5	5	2	2	17	18	2	2	7	7	1	2	2	5	2	5	4	7	2	2	1	3	2	2	3	3	4	7
91	3	4	2	2	6	6	2	2	3	6	1	2	1	5	1	14	2	2	2	4	7	8	1	2	3	3	2	2	4	4	6	7
92	3	3	1	2	3	3	3	3	9	14	2	2	8	10	1	1	2	2	2	2	1	9	1	2	3	5	2	2	2	3	7	8
93	3	4	1	2	3	6	2	3	3	18	2	4	5	7	1	6	2	2	1	2	2	10	1	1	1	3	2	2	2	3	5	7
94	3	3	1	2	3	6	2	3	3	9	4	4	1	5	1	6	2	4	2	2	1	5	2	2	1	3	2	2	3	4	7	7
95	2	2	1	2	3	6	2	3	18	18	2	3	6	11	1	1	2	2	2	2	4	9	2	2	1	1	1	2	3	5	5	6
96	3	3	1	2	2	3	2	2	3	6	2	2	9	10	1	15	2	4	4	5	4	5	2	2	3	3	2	2	3	3	6	7
97	2	3	1	2	3	3	2	3	-5	-5	2	3	5	5	1	1	2	3	2	4	10	19	1	1	1	2	1	2	3	5	4	7
98	3	3	1	2	3	5	2	2	1	16	1	2	5	8	1	2	3	4	2	4	1	4	1	1	1	3	2	2	2	3	4	7
99	2	3	2	2	6	6	2	2	6	7	2	4	7	8	6	15	2	2	2	4	1	4	1	2	1	3	2	2	2	3	7	7
100	3	3	1	2	6	8	2	3	3	3	2	3	1	10	2	14	2	2	2	4	4	5	1	1	1	3	2	2	3	3	2	7
101	3	3	1	2	6	8	2	2	3	7	2	6	1	2	6	6	2	3	2	4	5	7	1	1	1	3	2	2	3	3	5	7

